"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"#Os600reais - Caixa não libera novos pagamentos do auxílio emergencial há 2 semanas =&gt; https://t.co/pPmpnO9w3S #G1 https://t.co/Kw40an3YkL",FALSE,1428,NA,2020-05-14 12:30:00,FALSE,NA,"1260910230843596800",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","g1",163,FALSE,FALSE,NA,NA
"Presidente pede para estados reverem isolamento e diz estar 'pronto para conversar' =&gt; https://t.co/uSXyhOcz9I #G1 https://t.co/WpNsTd6QRG",FALSE,2074,NA,2020-05-14 12:19:11,FALSE,NA,"1260907510149636097",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","g1",187,FALSE,FALSE,NA,NA
"#ASaga - Elefanta resgatada de circo na Argentina chega a Santuário de Elefantes em Mato Grosso; Mara está em sua n… https://t.co/SDqyxaNd6P",FALSE,1078,NA,2020-05-14 12:15:00,TRUE,NA,"1260906456137846785",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","g1",64,FALSE,FALSE,NA,NA
"#LavaJato - Operação Favorito prende ex-presidente da Alerj e fornecedor da Saúde por compras suspeitas para hospit… https://t.co/PQtzEAZRr0",FALSE,430,NA,2020-05-14 12:06:50,TRUE,NA,"1260904403529281537",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","g1",61,FALSE,FALSE,NA,NA
"#OAssunto - O uso de UTIs particulares pelo SUS como opção para a falta de leitos. @renataloprete conversa com… https://t.co/6yM7A2Frjn",FALSE,72,NA,2020-05-14 11:59:17,TRUE,NA,"1260902499814432768",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","g1",7,FALSE,FALSE,NA,NA
"#OlhaQueLegal - Noruega quer desenterrar barco viking funerário pela 1ª vez em um século https://t.co/7c40p42lE8 G1 https://t.co/jbiWcn7yoi",FALSE,794,NA,2020-05-14 11:45:00,FALSE,NA,"1260898906096852992",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","g1",46,FALSE,FALSE,NA,NA
"#MedidaProvisória - Bolsonaro assina MP que livra agente público de punição se cometer erros no combate ao coronaví… https://t.co/DQMUNHdixY",FALSE,1063,NA,2020-05-14 11:30:00,TRUE,NA,"1260895132376682496",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","g1",196,FALSE,FALSE,NA,NA
"Estudo estima que 5% da população da Espanha contraiu o novo coronavírus; país tem quase 27 mil mortes pela doença… https://t.co/h6EADiDgHB",FALSE,208,NA,2020-05-14 11:15:00,TRUE,NA,"1260891356676919296",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","g1",13,FALSE,FALSE,NA,NA
"Justiça bloqueia bens de sócios de empresas que negociaram respiradores com o governo do RJ; investigação apura sup… https://t.co/QImIyH2Nb4",FALSE,224,NA,2020-05-14 11:00:00,TRUE,NA,"1260887583854178305",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","g1",10,FALSE,FALSE,NA,NA
"Mortalidade infantil no mundo caiu pela metade nas duas últimas décadas, mostra relatório da Organização Mundial da… https://t.co/Cr8vkfW8yF",FALSE,478,NA,2020-05-14 10:45:00,TRUE,NA,"1260883806707429376",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","g1",32,FALSE,FALSE,NA,NA
"Vídeo mostra alta da médica que ficou 50 dias sedada na UTI com Covid-19 em São Paulo https://t.co/xcYwL3YYbc #G1 https://t.co/5zKpE0jkPH",FALSE,386,NA,2020-05-14 10:30:00,FALSE,NA,"1260880032672690176",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","g1",26,FALSE,FALSE,NA,NA
"Bolsonaro edita Medida Provisória que livra agente público de punição em caso de equívoco ou omissão no combate ao… https://t.co/o6Z5Aj9JKK",FALSE,1239,NA,2020-05-14 10:19:07,TRUE,NA,"1260877292361965568",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","g1",241,FALSE,FALSE,NA,NA
"Billie Eilish adia shows que faria em maio no Brasil e resto de turnê até setembro https://t.co/XmN6sPpwzh #G1… https://t.co/bZN7ktH9Eh",FALSE,256,NA,2020-05-14 10:15:00,TRUE,NA,"1260876257165631488",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","g1",15,FALSE,FALSE,NA,NA
"VÍDEO: câmeras de trânsito flagram araras em rodovia de São Paulo https://t.co/hiwFZkmr9s #G1 https://t.co/8wL8b7iWrh",FALSE,28528,NA,2020-05-14 10:00:01,FALSE,NA,"1260872485454544896",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","g1",1909,FALSE,FALSE,NA,NA
"Testes para coronavírus de Bolsonaro são do tipo RT-PCR; método é considerado o mais eficaz para detectar a infecçã… https://t.co/3fug5bN8SV",FALSE,2470,NA,2020-05-14 03:00:00,TRUE,NA,"1260766787525738497",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","g1",183,FALSE,FALSE,NA,NA
"Gusttavo Lima e Leonardo mostram susto durante voo; veja o vídeo ==&gt; https://t.co/kjFQdSCFdi #G1 https://t.co/wlRcmUdydC",FALSE,479,NA,2020-05-14 02:45:00,FALSE,NA,"1260763010697760774",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","g1",15,FALSE,FALSE,NA,NA
"Congresso aprova projeto que prevê reajuste para policiais e bombeiros do DF; proposta de aumento a carreiras custa… https://t.co/PUMu4CWn4w",FALSE,148,NA,2020-05-14 02:30:00,TRUE,NA,"1260759235685519360",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","g1",15,FALSE,FALSE,NA,NA
"Mais de 100 mexicanos morrem por álcool contaminado em meio à escassez de cerveja por causa da pandemia… https://t.co/Js3lJLbm3F",FALSE,746,NA,2020-05-14 02:15:00,TRUE,NA,"1260755460962975746",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","g1",86,FALSE,FALSE,NA,NA
"Cinco parentes da vítima testaram positivo para doença. Eles acreditam que foram contaminados antes da morte de Nil… https://t.co/S1j5VoxuMF",FALSE,243,NA,2020-05-14 02:08:00,TRUE,NA,"1260753699082665985",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","g1",16,FALSE,FALSE,NA,NA
"#PandemiapeloMundo - Número de mortes por coronavírus no Reino Unido pode ser quase o dobro do oficial; estatística… https://t.co/VWIWBp1xYi",FALSE,84,NA,2020-05-14 02:00:00,TRUE,NA,"1260751687003672577",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","g1",13,FALSE,FALSE,NA,NA
"Mais de 40 frigoríficos paralisaram atividades em abril para minimizar transmissão do coronavírus, diz governo… https://t.co/NHemg8iR6n",FALSE,283,NA,2020-05-14 01:45:00,TRUE,NA,"1260747911240933376",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","g1",20,FALSE,FALSE,NA,NA
"Sobrevivente do holocausto e filha auxiliar de enfermagem morrem com suspeita de Covid-19 em SP; colegas fazem ato… https://t.co/dnpqozcT9l",FALSE,530,NA,2020-05-14 01:30:00,TRUE,NA,"1260744136262631425",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","g1",38,FALSE,FALSE,NA,NA
"#Quarentena - Secretários de saúde citam alta de mortes e dizem que não é hora de discutir relaxamento do isolament… https://t.co/8ywSFjMBII",FALSE,515,NA,2020-05-14 01:15:00,TRUE,NA,"1260740361573498881",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","g1",52,FALSE,FALSE,NA,NA
"Pandas voltarão à China após pandemia causar escassez de bambu em zoológico canadense https://t.co/jP8yXrgumV #G1… https://t.co/MQsDjHv5cM",FALSE,707,NA,2020-05-14 01:00:00,TRUE,NA,"1260736587975065604",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","g1",32,FALSE,FALSE,NA,NA
"STF decide validar flexibilização de leis orçamentárias para gastos de combate ao coronavírus… https://t.co/JQAlB8QESZ",FALSE,129,NA,2020-05-14 00:45:00,TRUE,NA,"1260732811855704071",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","g1",13,FALSE,FALSE,NA,NA
"Delegado diz que foi sondado por Ramagem em 2019 sobre assumir PF do Rio de Janeiro; chefe da PF-AM, Alexandre Sara… https://t.co/274Jq1l9tE",FALSE,124,NA,2020-05-14 00:30:17,TRUE,NA,"1260729108838973442",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","g1",11,FALSE,FALSE,NA,NA
"Menino de Manaus que faz tratamento de câncer no interior de SP ganha visita surpresa do pai ==&gt;… https://t.co/QwdyOSPu4y",FALSE,282,NA,2020-05-14 00:30:00,TRUE,NA,"1260729037707608065",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","g1",17,FALSE,FALSE,NA,NA
"Novo número 2 da Polícia Federal diz em depoimento que indicou superintendente no Rio; ele depôs em inquérito que a… https://t.co/QijDF36kB7",FALSE,145,NA,2020-05-14 00:15:00,TRUE,NA,"1260725261827366913",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","g1",5,FALSE,FALSE,NA,NA
"#Cotações - Dólar tem terceira alta seguida e bate novo recorde, a R$ 5,90 https://t.co/ubRF8ylhW7 #G1 https://t.co/AaLXlutQLd",FALSE,427,NA,2020-05-14 00:00:00,FALSE,NA,"1260721488526585856",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","g1",36,FALSE,FALSE,NA,NA
"Mega-Sena, concurso 2.261: veja as dezenas sorteadas https://t.co/GFdsdbH7Ku #G1 https://t.co/indNd8LTn6",FALSE,85,NA,2020-05-13 23:54:31,FALSE,NA,"1260720107136913408",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","g1",5,FALSE,FALSE,NA,NA
"STJ decide que Aécio Neves será julgado na Justiça comum por obra da sede do governo de Minas; ex-governador do est… https://t.co/6AUOnKjKd3",FALSE,3350,NA,2020-05-13 23:45:00,TRUE,NA,"1260717712386387968",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","g1",302,FALSE,FALSE,NA,NA
"#Investigação - Bolsonaro não confiava em ex-diretor da PF porque Moro era 'desarmamentista', diz deputada Carla Za… https://t.co/KilpcGricP",FALSE,358,NA,2020-05-13 23:21:19,TRUE,NA,"1260711754209865728",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","g1",14,FALSE,FALSE,NA,NA
"Em ação judicial, MP compara acampamento bolsonarista a 'milícia armada'; Procuradoria pede saída de grupo e operaç… https://t.co/bu2nbGZKku",FALSE,411,NA,2020-05-13 23:15:00,TRUE,NA,"1260710162492522498",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","g1",49,FALSE,FALSE,NA,NA
"RT @fatooufake: É #FAKE que alho cru e açafrão previnam a infecção pelo coronavírus e curem a Covid-19 https://t.co/CCqYWgjpLh #coronavírus…",FALSE,0,NA,2020-05-13 23:08:57,FALSE,NA,"1260708640073428992",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","g1",52,TRUE,FALSE,NA,NA
"Cadela aproveita saída de dona, invade videoconferência e derruba bolo de aniversário ==&gt; https://t.co/hKa0jR3bJ7… https://t.co/oqDg4bDHBY",FALSE,444,NA,2020-05-13 23:00:00,TRUE,NA,"1260706388961038336",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","g1",60,FALSE,FALSE,NA,NA
"Pescadores são encontrados dentro de contêiner durante barreira sanitária no Piauí https://t.co/l3p8EzcMQc #G1… https://t.co/39TesiMx4m",FALSE,170,NA,2020-05-13 22:30:00,TRUE,NA,"1260698838224048128",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","g1",12,FALSE,FALSE,NA,NA
"⚡️ “Veja o que foi notícia nesta quarta-feira, 13 de maio”

https://t.co/l4tZMAZ52M",FALSE,103,NA,2020-05-13 22:28:16,FALSE,NA,"1260698403547349004",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","g1",4,FALSE,FALSE,NA,NA
"#MortesporCovid - Em 24 horas, Brasil tem 749 novas mortes confirmadas por coronavírus, e total vai a 13.149, infor… https://t.co/mkmlQXgs7y",FALSE,1541,NA,2020-05-13 22:19:04,TRUE,NA,"1260696087989551104",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","g1",305,FALSE,FALSE,NA,NA
"Ministério da Saúde cancela coletiva na qual deveria apresentar detalhes de diretrizes sobre distanciamento; mais c… https://t.co/W1SW6VRu3C",FALSE,1559,NA,2020-05-13 22:07:50,TRUE,NA,"1260693258738556935",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","g1",158,FALSE,FALSE,NA,NA
"#PandemiapeloMundo - Confinamento é reimposto à cidade de Jilin, no nordeste da China, após novos casos de Covid-19… https://t.co/rAgUnYpt3N",FALSE,181,NA,2020-05-13 22:00:00,TRUE,NA,"1260691290586480644",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","g1",28,FALSE,FALSE,NA,NA
"Policial que investigava milícia é morto a tiro no Rio https://t.co/ENKk0WzPaR #G1 https://t.co/t6wGwrrnOR",FALSE,7849,NA,2020-05-13 21:45:00,FALSE,NA,"1260687513422712833",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","g1",1299,FALSE,FALSE,NA,NA
"RT @fatooufake: É #FAKE que máscaras de proteção podem levar à autocontaminação pelo coronavírus e que vacinas contra a gripe podem causar…",FALSE,0,NA,2020-05-13 21:37:39,FALSE,NA,"1260685664775016448",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","g1",76,TRUE,FALSE,NA,NA
"#MortespelaCovid - Estado de São Paulo ultrapassa marca de 4 mil mortos por coronavírus; há 9,6 mil pacientes inter… https://t.co/bQXL69FQga",FALSE,122,NA,2020-05-13 21:30:00,TRUE,NA,"1260683738176008193",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","g1",18,FALSE,FALSE,NA,NA
"Pai e filha usam fantasias para levar lixo durante o isolamento na Espanha ==&gt; https://t.co/Vaadcsy7tJ #G1 https://t.co/I40lH2ZoSi",FALSE,1245,NA,2020-05-13 21:15:00,FALSE,NA,"1260679963314761728",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","g1",156,FALSE,FALSE,NA,NA
"#Tristeza - Maqueiro supera a Covid-19 após 10 dias de internação, mas tem a enteada morta pela doença no Ceará… https://t.co/Gri5WKowAl",FALSE,259,NA,2020-05-13 21:00:00,TRUE,NA,"1260676188487299073",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","g1",18,FALSE,FALSE,NA,NA
"#Ensinoadistância - ""Não tem internet, não tem celular e não tem condição de comprar, porque ganho muito pouco, o q… https://t.co/YWfZvo4MJs",FALSE,1767,NA,2020-05-13 20:45:00,TRUE,NA,"1260672413701824512",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","g1",404,FALSE,FALSE,NA,NA
"TCU determina que militares devolvam os R$ 600 recebidos de forma indevida ==&gt; https://t.co/3xgreaHjyZ #G1 https://t.co/QObzz3BuEE",FALSE,19252,NA,2020-05-13 20:43:56,FALSE,NA,"1260672145660788739",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","g1",2153,FALSE,FALSE,NA,NA
"Quem desrespeita distanciamento social na Indonésia é obrigado a limpar banheiro público https://t.co/8yShMrmnvt… https://t.co/uRHQp5LYwv",FALSE,5599,NA,2020-05-13 20:30:00,TRUE,NA,"1260668638664613892",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","g1",736,FALSE,FALSE,NA,NA
"#OVNInoBrasil - Suposta aparição de objeto voador não identificado em Magé, no RJ, movimenta a internet… https://t.co/xiM6xCj7WZ",FALSE,759,NA,2020-05-13 20:20:00,TRUE,NA,"1260666122447097856",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","g1",86,FALSE,FALSE,NA,NA
"#RestriçõespeloBR - Campinas (SP) anuncia rodízio de veículos a partir da próxima segunda-feira (18); medida será v… https://t.co/EZAJX40rto",FALSE,54,NA,2020-05-13 20:10:00,TRUE,NA,"1260663605676191745",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","g1",8,FALSE,FALSE,NA,NA
"#OAssunto - O que vai acontecer com o Enem 2020? Quais as consequências de manter a data? E de adiar? Para responde… https://t.co/ptDfDqOZV0",FALSE,61,NA,2020-05-13 20:00:00,TRUE,NA,"1260661089231966209",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","g1",8,FALSE,FALSE,NA,NA
"Apicultor espanhol morre após ser picado por vespa asiática; homem de 54 anos morava em Santiago de Compostela… https://t.co/Kl7Xnl80AT",FALSE,3068,NA,2020-05-13 19:45:00,TRUE,NA,"1260657314023030784",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","g1",314,FALSE,FALSE,NA,NA
"#FuturodaCovid - Há um longo caminho até o fim da pandemia, diz Organização Mundial da Saúde ==&gt;&gt;… https://t.co/xzluJzRZ3f",FALSE,667,NA,2020-05-13 19:30:00,TRUE,NA,"1260653539228962817",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","g1",79,FALSE,FALSE,NA,NA
"#Os600Reais - Dataprev prevê entregar nesta quarta processamento de novo lote de pedidos de Auxílio Emergencial… https://t.co/DVNrYZejGt",FALSE,458,NA,2020-05-13 19:18:00,TRUE,NA,"1260650519409852418",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","g1",38,FALSE,FALSE,NA,NA
"#ExamesDivulgados - Bolsonaro usou codinomes nos testes de coronavírus para preservar identidade; RG e CPF que fora… https://t.co/EAEXXCP8KK",FALSE,648,NA,2020-05-13 19:10:02,TRUE,NA,"1260648513953624065",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","g1",68,FALSE,FALSE,NA,NA
"#ProteçãocontraCovid - Uber vai exigir que passageiros e motoristas usem máscaras no Brasil; corrida será cancelada… https://t.co/eT6gV5OXo7",FALSE,289,NA,2020-05-13 19:00:00,TRUE,NA,"1260645990408744968",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","g1",23,FALSE,FALSE,NA,NA
"#Delivery - Entregador de aplicativo usa 4 mochilas térmicas empilhadas na motocicleta nesta quarta (13), em São Pa… https://t.co/5v2OiaUhuz",FALSE,748,NA,2020-05-13 18:45:00,TRUE,NA,"1260642215140814848",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","g1",81,FALSE,FALSE,NA,NA
"#AvançodaCovid - Brasil supera a França em número de infectados pelo novo coronavírus e agora é o 6º com mais casos… https://t.co/XZfzI1CUkb",FALSE,2052,NA,2020-05-13 18:30:00,TRUE,NA,"1260638442196627457",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","g1",540,FALSE,FALSE,NA,NA
"#LeiÁurea - Muito além da princesa Isabel, seis brasileiros que lutaram pelo fim da escravidão no Brasil… https://t.co/6STkjmkSxD",FALSE,657,NA,2020-05-13 18:15:00,TRUE,NA,"1260634664924045313",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","g1",126,FALSE,FALSE,NA,NA
"#ExamesdoPresidente - Bolsonaro teve resultado negativo nos três testes para o novo coronavírus, atestam laudos… https://t.co/6KsaADETJ2",FALSE,7596,NA,2020-05-13 18:13:15,TRUE,NA,"1260634223762907138",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","g1",621,FALSE,FALSE,NA,NA
"Defesa de Moro pede divulgação integral do vídeo e falas do presidente em reunião ministerial… https://t.co/lA9guXQJeO",FALSE,362,NA,2020-05-13 18:00:00,TRUE,NA,"1260630892378116102",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","g1",17,FALSE,FALSE,NA,NA
"#DecisãodoSTF - Lewandowski libera divulgação de resultado de exames de Bolsonaro para coronavírus; presidente diss… https://t.co/TJWyqQonOK",FALSE,673,NA,2020-05-13 17:48:03,TRUE,NA,"1260627882705145856",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","g1",70,FALSE,FALSE,NA,NA
"#PerigosdaCovid - 86 milhões estão em algum grupo de risco da Covid-19 no Brasil, segundo uma pesquisa da Unifesp.… https://t.co/Wg6HlwSOt4",FALSE,277,NA,2020-05-13 17:45:00,TRUE,NA,"1260627115487178759",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","g1",37,FALSE,FALSE,NA,NA
"#Olhaquelegal - 'Ele perguntava pelos amigos': festa frustrada de menino com autismo tem final feliz com rede solid… https://t.co/c5GBw1WqBL",FALSE,347,NA,2020-05-13 17:30:00,TRUE,NA,"1260623340298924032",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","g1",31,FALSE,FALSE,NA,NA
"#Os600reais - Diarista enfrenta angústia à espera de 2ª parcela de auxílio: 'Não durmo'. Enquanto data para liberaç… https://t.co/4tQmdOB1bx",FALSE,742,NA,2020-05-13 17:15:00,TRUE,NA,"1260619565505089536",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","g1",111,FALSE,FALSE,NA,NA
"AGU entregou ao STF 3 exames de Bolsonaro para coronavírus; os exames foram entregues ao ministro Ricardo Lewandows… https://t.co/yM4ZV1Uusb",FALSE,214,NA,2020-05-13 17:04:41,TRUE,NA,"1260616969075785728",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","g1",18,FALSE,FALSE,NA,NA
"Veja como melhorar o sono de crianças e adolescentes durante o isolamento social =&gt; https://t.co/PFJXpboKIK #G1 https://t.co/Wq7W1UaykZ",FALSE,137,NA,2020-05-13 17:00:01,FALSE,NA,"1260615794234286085",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","g1",11,FALSE,FALSE,NA,NA
"Catharina decidiu fazer uma chamada de vídeo com amigos para comemorar o aniversário. Mas o que ela não esperava er… https://t.co/2OPHK08CAy",FALSE,385,NA,2020-05-13 16:45:00,TRUE,NA,"1260612015845974021",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","g1",22,FALSE,FALSE,NA,NA
"União Europeia apresenta plano para tentar 'salvar' férias de meio de ano
=&gt; https://t.co/idSooCvWpK #G1 https://t.co/SUmcf9tMzu",FALSE,143,NA,2020-05-13 16:30:00,FALSE,NA,"1260608240821338114",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","g1",8,FALSE,FALSE,NA,NA
"'Duvidei do vírus', diz jovem de 21 anos que passou 14 dias internada. 'O que mais me assustava era que eu era nova… https://t.co/iPwOxWoCTO",FALSE,1953,NA,2020-05-13 16:00:00,TRUE,NA,"1260600691795599360",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","g1",282,FALSE,FALSE,NA,NA
"#Reencontro - Após quase 4 meses separados, pai viaja 10 horas para abraçar filho que trata câncer. Ele testou nega… https://t.co/m7Zd0bQYi9",FALSE,780,NA,2020-05-13 15:45:00,TRUE,NA,"1260596916125151234",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","g1",45,FALSE,FALSE,NA,NA
"Ludmilla é internada no Rio com problemas renais =&gt; https://t.co/trTW3JHow5 #G1 https://t.co/7xTtb6lJom",FALSE,1778,NA,2020-05-13 15:30:00,FALSE,NA,"1260593142312493056",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","g1",60,FALSE,FALSE,NA,NA
"#Reuniãoministerial - Bolsonaro diz que ministro Ramos se 'equivocou' em depoimento e repete que não mencionou 'Pol… https://t.co/XeMt2V0sUC",FALSE,354,NA,2020-05-13 14:57:59,TRUE,NA,"1260585084572311552",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","g1",32,FALSE,FALSE,NA,NA
"#Enem2020 - Bolsonaro diz que prova pode ser adiada 'um pouco', mas que vai ocorrer ainda neste ano. Entidades, uni… https://t.co/1HKpJsX5aM",FALSE,811,NA,2020-05-13 14:47:52,TRUE,NA,"1260582537530953730",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","g1",58,FALSE,FALSE,NA,NA
"Hospital do RJ comunica ao Ministério Público que não receberá mais novos pacientes. ""Qualquer paciente novo que dê… https://t.co/HJVXwY3NUc",FALSE,2321,NA,2020-05-13 14:45:00,TRUE,NA,"1260581817331208194",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","g1",487,FALSE,FALSE,NA,NA
"#Bastidores - Para assessores, Teich pode ter o mesmo fim de Mandetta. Leia no blog do @ValdoCruz =&gt;… https://t.co/8WJwZsd7lz",FALSE,595,"g1",2020-05-13 14:26:18,TRUE,"1260570495981768705","1260577112920076293","8802752","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","g1",51,FALSE,FALSE,NA,NA
"#Os600reais - Bolsonaro diz que militares que receberam o auxílio emergencial são 'jovens do serviço obrigatório'.… https://t.co/EiGOPYGXAT",FALSE,1144,NA,2020-05-13 14:22:48,TRUE,NA,"1260576229771612160",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","g1",160,FALSE,FALSE,NA,NA
